"AssemblyFileName","ClassName","Target","Severity","ProblemId","Description","Remediation"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.RemoveAzureDataFactoryCommand","Remove-AzureRmDataFactory","1","8600","Cmdlet 'Remove-AzureRmDataFactory' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.GetAzureDataFactorySliceCommand","Get-AzureRmDataFactorySlice","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Get-AzureRmDataFactorySlice' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.GetAzureDataFactorySliceCommand","Get-AzureRmDataFactorySlice","1","8420","Parameter set 'ByFactoryObject' of cmdlet 'Get-AzureRmDataFactorySlice' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.GetAzureDataFactorySliceCommand","Get-AzureRmDataFactorySlice","1","8420","Parameter set 'ByFactoryName' of cmdlet 'Get-AzureRmDataFactorySlice' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SaveAzureDataFactoryLog","Save-AzureRmDataFactoryLog","1","8100","Save-AzureRmDataFactoryLog Does not support ShouldProcess but the cmdlet verb Save indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SaveAzureDataFactoryLog","Save-AzureRmDataFactoryLog","1","8410","Parameter DownloadLogs of cmdlet Save-AzureRmDataFactoryLog does not follow the enforced naming convention of using a singular noun for a parameter name.","Consider using a singular noun for the parameter name."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactorySliceStatusCommand","Set-AzureRmDataFactorySliceStatus","1","8100","Set-AzureRmDataFactorySliceStatus Does not support ShouldProcess but the cmdlet verb Set indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactorySliceStatusCommand","Set-AzureRmDataFactorySliceStatus","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Set-AzureRmDataFactorySliceStatus' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactorySliceStatusCommand","Set-AzureRmDataFactorySliceStatus","1","8420","Parameter set 'ByFactoryObject' of cmdlet 'Set-AzureRmDataFactorySliceStatus' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactorySliceStatusCommand","Set-AzureRmDataFactorySliceStatus","1","8420","Parameter set 'ByFactoryName' of cmdlet 'Set-AzureRmDataFactorySliceStatus' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.NewAzureDataFactoryEncryptValueCommand","New-AzureRmDataFactoryEncryptValue","1","8100","New-AzureRmDataFactoryEncryptValue Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.NewAzureDataFactoryEncryptValueCommand","New-AzureRmDataFactoryEncryptValue","1","8420","Parameter set 'ByFactoryObject' of cmdlet 'New-AzureRmDataFactoryEncryptValue' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.NewAzureDataFactoryEncryptValueCommand","New-AzureRmDataFactoryEncryptValue","1","8420","Parameter set 'ByFactoryName' of cmdlet 'New-AzureRmDataFactoryEncryptValue' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.NewAzureDataFactoryGatewayCommand","New-AzureRmDataFactoryGateway","1","8100","New-AzureRmDataFactoryGateway Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.NewAzureDataFactoryGatewayKeyCommand","New-AzureRmDataFactoryGatewayKey","1","8100","New-AzureRmDataFactoryGatewayKey Does not support ShouldProcess but the cmdlet verb New indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactoryGatewayCommand","Set-AzureRmDataFactoryGateway","1","8100","Set-AzureRmDataFactoryGateway Does not support ShouldProcess but the cmdlet verb Set indicates that it should.","Determine if the cmdlet should implement ShouldProcess and if so determine if it should implement Force / ShouldContinue"
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.RemoveAzureDataFactoryLinkedServiceCommand","Remove-AzureRmDataFactoryLinkedService","1","8600","Cmdlet 'Remove-AzureRmDataFactoryLinkedService' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.RemoveAzureDataFactoryPipelineCommand","Remove-AzureRmDataFactoryPipeline","1","8600","Cmdlet 'Remove-AzureRmDataFactoryPipeline' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactoryPipelineActivePeriodCommand","Set-AzureRmDataFactoryPipelineActivePeriod","1","8420","Parameter set '__AllParameterSets' of cmdlet 'Set-AzureRmDataFactoryPipelineActivePeriod' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactoryPipelineActivePeriodCommand","Set-AzureRmDataFactoryPipelineActivePeriod","1","8420","Parameter set 'ByFactoryObject' of cmdlet 'Set-AzureRmDataFactoryPipelineActivePeriod' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.SetAzureDataFactoryPipelineActivePeriodCommand","Set-AzureRmDataFactoryPipelineActivePeriod","1","8420","Parameter set 'ByFactoryName' of cmdlet 'Set-AzureRmDataFactoryPipelineActivePeriod' contains at least one parameter with a position larger than four, which is discouraged.","Limit the number of positional parameters in a single parameter set to four or fewer."
"C:\azure-powershell\src\Package\Debug\ResourceManager\AzureResourceManager\AzureRM.DataFactories\Microsoft.Azure.Commands.DataFactories.dll","Microsoft.Azure.Commands.DataFactories.RemoveAzureDataFactoryDatasetCommand","Remove-AzureRmDataFactoryDataset","1","8600","Cmdlet 'Remove-AzureRmDataFactoryDataset' has no defined output type.","Add an OutputType attribute that declares the type of the object(s) returned by this cmdlet. If this cmdlet returns no output, please set the output type to 'bool' and make sure to implement the 'PassThru' parameter."
