"Module","Cmdlet","Example","Line","RuleName","ProblemId","Severity","Description","Extent","Remediation"
"Az.ServiceBus","Complete-AzServiceBusMigration","1","1","Unbinded_Expression","5014","1","Complete-AzServiceBusMigration myNamespace is not explicitly assigned to a parameter.","myNamespace","Assign myNamespace explicitly to the parameter."
"Az.ServiceBus","New-AzServiceBusGeoDRConfiguration","1","1","Unbinded_Expression","5014","1","New-AzServiceBusGeoDRConfiguration {subscriptionId} is not explicitly assigned to a parameter.","{subscriptionId}","Assign {subscriptionId} explicitly to the parameter."
"Az.ServiceBus","New-AzServiceBusGeoDRConfiguration","1","1","Unbinded_Expression","5014","1","New-AzServiceBusGeoDRConfiguration /resourceGroups/myResourceGroup/providers/Microsoft.ServiceBus/namespaces/mySecondaryNamespace is not explicitly assigned to a parameter.","/resourceGroups/myResourceGroup/providers/Microsoft.ServiceBus/namespaces/mySecondaryNamespace","Assign /resourceGroups/myResourceGroup/providers/Microsoft.ServiceBus/namespaces/mySecondaryNamespace explicitly to the parameter."
"Az.ServiceBus","New-AzServiceBusGeoDRConfiguration","1","1","Invalid_Cmdlet","5000","1","subscriptionId is not a valid command name.","subscriptionId","Check the spell of subscriptionId."
"Az.ServiceBus","Remove-AzServiceBusAuthorizationRule","2","1","Invalid_Parameter_Name","5011","1","Remove-AzEventHubAuthorizationRule -QueueName is not a valid parameter name.","-QueueName","Check validity of the parameter -QueueName."
"Az.ServiceBus","Approve-AzServiceBusPrivateEndpointConnection","2","2","Invalid_Parameter_Name","5011","1","Approve-AzServiceBusPrivateEndpointConnection -InputObject is not a valid parameter name.","-InputObject","Check validity of the parameter -InputObject."
"Az.ServiceBus","Deny-AzServiceBusPrivateEndpointConnection","2","2","Invalid_Parameter_Name","5011","1","Deny-AzServiceBusPrivateEndpointConnection -InputObject is not a valid parameter name.","-InputObject","Check validity of the parameter -InputObject."
"Az.ServiceBus","Get-AzServiceBusGeoDRConfiguration","1","1","Invalid_Parameter_Name","5011","1","Get-AzServiceBusGeoDRConfiguration -NamespaceName is not a valid parameter name.","-NamespaceName","Check validity of the parameter -NamespaceName."
"Az.ServiceBus","Get-AzServiceBusMigration","1","1","Invalid_Parameter_Name","5011","1","Get-AzServiceBusMigration -NamespaceName is not a valid parameter name.","-NamespaceName","Check validity of the parameter -NamespaceName."
"Az.ServiceBus","New-AzServiceBusGeoDRConfiguration","1","1","Invalid_Parameter_Name","5011","1","New-AzServiceBusGeoDRConfiguration -NamespaceName is not a valid parameter name.","-NamespaceName","Check validity of the parameter -NamespaceName."
"Az.ServiceBus","New-AzServiceBusIPRuleConfig","1","1","Invalid_Cmdlet","5000","1","New-AzServiceBusIPRuleConfig is not a valid command name.","New-AzServiceBusIPRuleConfig -IPMask 3.3.3.3 -Action Allow","Check the spell of New-AzServiceBusIPRuleConfig."
"Az.ServiceBus","New-AzServiceBusKey","1","1","Invalid_Parameter_Name","5011","1","New-AzServiceBusKey -KeyType is not a valid parameter name.","-KeyType","Check validity of the parameter -KeyType."
"Az.ServiceBus","New-AzServiceBusKey","2","1","Invalid_Parameter_Name","5011","1","New-AzServiceBusKey -KeyType is not a valid parameter name.","-KeyType","Check validity of the parameter -KeyType."
"Az.ServiceBus","New-AzServiceBusQueue","1","1","Unassigned_Parameter","5013","1","New-AzServiceBusQueue -EnablePartitioning must be assigned with a value.","-EnablePartitioning","Assign value for the parameter -EnablePartitioning."
"Az.ServiceBus","New-AzServiceBusRule","1","1","Invalid_Parameter_Name","5011","1","New-AzServiceBusRule -FilterType is not a valid parameter name.","-FilterType","Check validity of the parameter -FilterType."
